#Province id 0 is ignored, hard coded.
0;0;0;0;;x;;;;;;;;;;;;;;;;;,
1576;17;169;119;x;x;;;;;;;;;;;;;;;;;;;,
1577;29;64;107;x;x;;;;;;;;;;;;;;;;;;;,
1578;105;10;50;x;x;;;;;;;;;;;;;;;;;;;,
1579;120;65;95;x;x;;;;;;;;;;;;;;;;;;;,
1580;108;62;249;x;x;;;;;;;;;;;;;;;;;;;,
1581;75;80;30;x;x;;;;;;;;;;;;;;;;;;;,
1582;135;60;25;x;x;;;;;;;;;;;;;;;;;;;,
1583;7;37;89;x;x;;;;;;;;;;;;;;;;;;;,
1584;124;246;176;x;x;;;;;;;;;;;;;;;;;;;,
1585;59;137;209;x;x;;;;;;;;;;;;;;;;;;;,
1586;130;0;0;x;x;;;;;;;;;;;;;;;;;;;,
1587;185;95;30;x;x;;;;;;;;;;;;;;;;;;;,
1588;65;185;85;x;x;;;;;;;;;;;;;;;;;;;,
1589;0;143;229;x;x;;;;;;;;;;;;;;;;;;;,
1590;117;8;102;x;x;;;;;;;;;;;;;;;;;;;,
1591;52;33;46;x;x;;;;;;;;;;;;;;;;;;;,
1592;165;110;90;x;x;;;;;;;;;;;;;;;;;;;,
1593;59;144;153;x;x;;;;;;;;;;;;;;;;;;;,
1594;145;141;38;x;x;;;;;;;;;;;;;;;;;;;,
1595;165;70;95;x;x;;;;;;;;;;;;;;;;;;;,
1596;255;28;158;x;x;;;;;;;;;;;;;;;;;;;,
1597;160;0;0;x;x;;;;;;;;;;;;;;;;;;;,
1598;75;137;113;x;x;;;;;;;;;;;;;;;;;;;,
1599;83;23;109;x;x;;;;;;;;;;;;;;;;;;;,
1600;0;130;140;x;x;;;;;;;;;;;;;;;;;;;,
1601;210;190;100;x;x;;;;;;;;;;;;;;;;;;;,
1602;193;112;58;x;x;;;;;;;;;;;;;;;;;;;,
1603;79;54;125;x;x;;;;;;;;;;;;;;;;;;;,
1604;245;230;130;x;x;;;;;;;;;;;;;;;;;;;,
1605;214;108;239;x;x;;;;;;;;;;;;;;;;;;;,
1606;252;26;17;x;x;;;;;;;;;;;;;;;;;;;,
1607;230;184;45;x;x;;;;;;;;;;;;;;;;;;;,
1608;31;128;167;x;x;;;;;;;;;;;;;;;;;;;,
1609;134;6;125;x;x;;;;;;;;;;;;;;;;;;;,
1610;36;205;195;x;x;;;;;;;;;;;;;;;;;;;,
1611;4;200;4;x;x;;;;;;;;;;;;;;;;;;;,
1612;109;181;116;x;x;;;;;;;;;;;;;;;;;;;,
1613;200;190;0;x;x;;;;;;;;;;;;;;;;;;;,
1614;85;190;120;x;x;;;;;;;;;;;;;;;;;;;,
1615;163;97;213;x;x;;;;;;;;;;;;;;;;;;;,
1616;185;100;180;x;x;;;;;;;;;;;;;;;;;;;,
1617;104;110;72;x;x;;;;;;;;;;;;;;;;;;;,
1618;49;10;47;x;x;;;;;;;;;;;;;;;;;;;,
1619;252;37;227;x;x;;;;;;;;;;;;;;;;;;;,
1620;216;49;20;x;x;;;;;;;;;;;;;;;;;;;,
1621;20;232;142;x;x;;;;;;;;;;;;;;;;;;;,
1622;186;46;104;x;x;;;;;;;;;;;;;;;;;;;,
1623;180;195;70;x;x;;;;;;;;;;;;;;;;;;;,
1624;3;17;221;x;x;;;;;;;;;;;;;;;;;;;,
1625;142;0;45;x;x;;;;;;;;;;;;;;;;;;;,
1626;0;51;116;x;x;;;;;;;;;;;;;;;;;;;,
1627;194;5;5;x;x;;;;;;;;;;;;;;;;;;;,
1628;160;70;55;x;x;;;;;;;;;;;;;;;;;;;,
1629;162;55;29;x;x;;;;;;;;;;;;;;;;;;;,
1630;132;146;201;x;x;;;;;;;;;;;;;;;;;;;,
1631;0;28;223;x;x;;;;;;;;;;;;;;;;;;;,
1632;175;70;105;x;x;;;;;;;;;;;;;;;;;;;,
1633;205;80;252;x;x;;;;;;;;;;;;;;;;;;;,
1634;155;80;110;x;x;;;;;;;;;;;;;;;;;;;,
1635;99;176;182;x;x;;;;;;;;;;;;;;;;;;;,
1636;230;195;30;x;x;;;;;;;;;;;;;;;;;;;,
1637;204;219;90;x;x;;;;;;;;;;;;;;;;;;;,
1638;152;140;209;x;x;;;;;;;;;;;;;;;;;;;,
1639;81;186;118;x;x;;;;;;;;;;;;;;;;;;;,
1640;210;220;199;x;x;;;;;;;;;;;;;;;;;;;,
1641;235;130;130;x;x;;;;;;;;;;;;;;;;;;;,
1642;7;34;56;x;x;;;;;;;;;;;;;;;;;;;,
1643;16;28;238;x;x;;;;;;;;;;;;;;;;;;;,
1644;9;210;225;x;x;;;;;;;;;;;;;;;;;;;,
1645;11;24;218;x;x;;;;;;;;;;;;;;;;;;;,
1646;108;212;77;x;x;;;;;;;;;;;;;;;;;;;,
1647;53;211;242;x;x;;;;;;;;;;;;;;;;;;;,
1648;230;170;155;x;x;;;;;;;;;;;;;;;;;;;,
1649;0;16;172;x;x;;;;;;;;;;;;;;;;;;;,
1650;73;241;13;x;x;;;;;;;;;;;;;;;;;;;,
1651;99;181;193;x;x;;;;;;;;;;;;;;;;;;;,
1652;0;58;198;x;x;;;;;;;;;;;;;;;;;;;,
1653;160;0;45;x;x;;;;;;;;;;;;;;;;;;;,
1654;150;255;130;x;x;;;;;;;;;;;;;;;;;;;,
1655;0;142;162;x;x;;;;;;;;;;;;;;;;;;;,
1656;0;42;82;x;x;;;;;;;;;;;;;;;;;;;,
1657;70;55;65;x;x;;;;;;;;;;;;;;;;;;;,
1658;73;4;153;x;x;;;;;;;;;;;;;;;;;;;,
1659;27;50;208;x;x;;;;;;;;;;;;;;;;;;;,
1660;155;135;30;x;x;;;;;;;;;;;;;;;;;;;,
1661;94;208;237;x;x;;;;;;;;;;;;;;;;;;;,
1662;0;84;255;x;x;;;;;;;;;;;;;;;;;;;,
1663;247;253;142;x;x;;;;;;;;;;;;;;;;;;;,
1664;101;166;13;x;x;;;;;;;;;;;;;;;;;;;,
1665;60;155;165;x;x;;;;;;;;;;;;;;;;;;;,
1666;211;13;88;x;x;;;;;;;;;;;;;;;;;;;,
1667;85;95;30;x;x;;;;;;;;;;;;;;;;;;;,
1668;255;0;40;x;x;;;;;;;;;;;;;;;;;;;,
1669;17;7;74;x;x;;;;;;;;;;;;;;;;;;;,
1670;29;82;253;x;x;;;;;;;;;;;;;;;;;;;,
1671;200;175;155;x;x;;;;;;;;;;;;;;;;;;;,
1672;69;191;188;x;x;;;;;;;;;;;;;;;;;;;,
1673;129;231;201;x;x;;;;;;;;;;;;;;;;;;;,
1674;155;75;20;x;x;;;;;;;;;;;;;;;;;;;,
1675;55;175;135;x;x;;;;;;;;;;;;;;;;;;;,
1676;0;125;229;x;x;;;;;;;;;;;;;;;;;;;,
1677;231;158;61;x;x;;;;;;;;;;;;;;;;;;;,
1678;241;252;31;x;x;;;;;;;;;;;;;;;;;;;,
1679;225;70;115;x;x;;;;;;;;;;;;;;;;;;;,
1680;135;145;190;x;x;;;;;;;;;;;;;;;;;;;,
1681;253;82;163;x;x;;;;;;;;;;;;;;;;;;;,
1682;231;113;111;x;x;;;;;;;;;;;;;;;;;;;,
1683;192;255;255;x;x;;;;;;;;;;;;;;;;;;;,
1684;75;41;130;x;x;;;;;;;;;;;;;;;;;;;,
1685;65;45;55;x;x;;;;;;;;;;;;;;;;;;;,
1686;43;12;97;x;x;;;;;;;;;;;;;;;;;;;,
1687;3;62;126;x;x;;;;;;;;;;;;;;;;;;;,
1688;13;3;185;x;x;;;;;;;;;;;;;;;;;;;,
1689;210;220;145;x;x;;;;;;;;;;;;;;;;;;;,
1690;230;215;65;x;x;;;;;;;;;;;;;;;;;;;,
1691;80;95;115;x;x;;;;;;;;;;;;;;;;;;;,
1692;23;5;10;x;x;;;;;;;;;;;;;;;;;;;,
1693;7;15;77;x;x;;;;;;;;;;;;;;;;;;;,
1694;234;139;1;x;x;;;;;;;;;;;;;;;;;;;,
1695;161;83;176;x;x;;;;;;;;;;;;;;;;;;;,
1696;93;68;217;x;x;;;;;;;;;;;;;;;;;;;,
1697;29;178;158;x;x;;;;;;;;;;;;;;;;;;;,
1698;171;110;167;x;x;;;;;;;;;;;;;;;;;;;,
1699;230;170;65;x;x;;;;;;;;;;;;;;;;;;;,
1700;117;141;184;x;x;;;;;;;;;;;;;;;;;;;,
1701;237;63;139;x;x;;;;;;;;;;;;;;;;;;;,
1702;64;141;194;x;x;;;;;;;;;;;;;;;;;;;,
1703;47;107;35;x;x;;;;;;;;;;;;;;;;;;;,
1704;160;0;180;x;x;;;;;;;;;;;;;;;;;;;,
1705;245;153;130;x;x;;;;;;;;;;;;;;;;;;;,
1706;49;222;195;x;x;;;;;;;;;;;;;;;;;;;,
1707;0;113;241;x;x;;;;;;;;;;;;;;;;;;;,
1708;213;59;245;x;x;;;;;;;;;;;;;;;;;;;,
1709;119;244;246;x;x;;;;;;;;;;;;;;;;;;;,
1710;220;125;0;x;x;;;;;;;;;;;;;;;;;;;,
1711;28;69;200;x;x;;;;;;;;;;;;;;;;;;;,
1712;253;94;162;x;x;;;;;;;;;;;;;;;;;;;,
1713;203;238;168;x;x;;;;;;;;;;;;;;;;;;;,
1714;68;199;101;x;x;;;;;;;;;;;;;;;;;;;,
1715;205;170;150;x;x;;;;;;;;;;;;;;;;;;;,
1716;205;178;29;x;x;;;;;;;;;;;;;;;;;;;,
1717;205;0;2;x;x;;;;;;;;;;;;;;;;;;;,
1718;95;51;107;x;x;;;;;;;;;;;;;;;;;;;,
1719;205;45;55;x;x;;;;;;;;;;;;;;;;;;;,
1720;95;52;226;x;x;;;;;;;;;;;;;;;;;;;,
1721;19;184;207;x;x;;;;;;;;;;;;;;;;;;;,
1722;157;226;227;x;x;;;;;;;;;;;;;;;;;;;,
1723;245;25;4;x;x;;;;;;;;;;;;;;;;;;;,
1724;50;184;188;x;x;;;;;;;;;;;;;;;;;;;,
1725;0;120;184;x;x;;;;;;;;;;;;;;;;;;;,
1726;241;51;90;x;x;;;;;;;;;;;;;;;;;;;,
1727;104;86;95;x;x;;;;;;;;;;;;;;;;;;;,
1728;53;49;102;x;x;;;;;;;;;;;;;;;;;;;,
1729;0;85;158;x;x;;;;;;;;;;;;;;;;;;;,
1730;45;155;180;x;x;;;;;;;;;;;;;;;;;;;,
1731;175;81;20;x;x;;;;;;;;;;;;;;;;;;;,
1732;179;67;110;x;x;;;;;;;;;;;;;;;;;;;,
1733;200;80;145;x;x;;;;;;;;;;;;;;;;;;;,
1734;0;134;245;x;x;;;;;;;;;;;;;;;;;;;,
1735;254;3;148;x;x;;;;;;;;;;;;;;;;;;;,
1736;140;187;97;x;x;;;;;;;;;;;;;;;;;;;,
1737;0;17;90;x;x;;;;;;;;;;;;;;;;;;;,
1738;60;80;110;x;x;;;;;;;;;;;;;;;;;;;,
1739;163;112;134;x;x;;;;;;;;;;;;;;;;;;;,
1740;41;145;165;x;x;;;;;;;;;;;;;;;;;;;,
1741;50;207;211;x;x;;;;;;;;;;;;;;;;;;;,
1742;174;35;55;x;x;;;;;;;;;;;;;;;;;;;,
1743;247;178;184;x;x;;;;;;;;;;;;;;;;;;;,
1744;60;75;165;x;x;;;;;;;;;;;;;;;;;;;,
1745;255;120;100;x;x;;;;;;;;;;;;;;;;;;;,
1746;119;81;89;x;x;;;;;;;;;;;;;;;;;;;,
1747;124;252;181;x;x;;;;;;;;;;;;;;;;;;;,
1748;0;208;225;x;x;;;;;;;;;;;;;;;;;;;,
1749;210;162;164;x;x;;;;;;;;;;;;;;;;;;;,
1750;205;45;30;x;x;;;;;;;;;;;;;;;;;;;,
1751;203;128;233;x;x;;;;;;;;;;;;;;;;;;;,
1752;200;250;145;x;x;;;;;;;;;;;;;;;;;;;,
1753;255;44;210;x;x;;;;;;;;;;;;;;;;;;;,
1754;201;4;202;x;x;;;;;;;;;;;;;;;;;;;,
1755;15;23;53;x;x;;;;;;;;;;;;;;;;;;;,
1756;129;154;187;x;x;;;;;;;;;;;;;;;;;;;,
1757;80;240;177;x;x;;;;;;;;;;;;;;;;;;;,
1758;60;90;130;x;x;;;;;;;;;;;;;;;;;;;,
1759;110;120;170;x;x;;;;;;;;;;;;;;;;;;;,
1760;233;205;152;x;x;;;;;;;;;;;;;;;;;;;,
1761;192;121;38;x;x;;;;;;;;;;;;;;;;;;;,
1762;110;160;185;x;x;;;;;;;;;;;;;;;;;;;,
1763;210;50;145;x;x;;;;;;;;;;;;;;;;;;;,
1764;175;125;65;x;x;;;;;;;;;;;;;;;;;;;,
1765;195;228;12;x;x;;;;;;;;;;;;;;;;;;;,
1766;152;34;15;x;x;;;;;;;;;;;;;;;;;;;,
1767;161;90;102;x;x;;;;;;;;;;;;;;;;;;;,
1768;29;16;14;x;x;;;;;;;;;;;;;;;;;;;,
1769;199;108;216;x;x;;;;;;;;;;;;;;;;;;;,
1770;88;24;78;x;x;;;;;;;;;;;;;;;;;;;,
1771;196;77;240;x;x;;;;;;;;;;;;;;;;;;;,
1772;132;27;145;x;x;;;;;;;;;;;;;;;;;;;,
1773;55;120;75;x;x;;;;;;;;;;;;;;;;;;;,
1774;124;1;16;x;x;;;;;;;;;;;;;;;;;;;,
1775;205;85;40;x;x;;;;;;;;;;;;;;;;;;;,
1776;187;216;178;x;x;;;;;;;;;;;;;;;;;;;,
1777;70;183;227;x;x;;;;;;;;;;;;;;;;;;;,
1778;157;128;17;x;x;;;;;;;;;;;;;;;;;;;,
1779;14;54;155;x;x;;;;;;;;;;;;;;;;;;;,
1780;76;45;15;x;x;;;;;;;;;;;;;;;;;;;,
1781;117;225;49;x;x;;;;;;;;;;;;;;;;;;;,
1782;60;70;215;x;x;;;;;;;;;;;;;;;;;;;,
1783;125;135;75;x;x;;;;;;;;;;;;;;;;;;;,
1784;10;29;115;x;x;;;;;;;;;;;;;;;;;;;,
1785;234;218;229;x;x;;;;;;;;;;;;;;;;;;;,
1786;155;75;91;x;x;;;;;;;;;;;;;;;;;;;,
1787;56;79;154;x;x;;;;;;;;;;;;;;;;;;;,
1788;81;160;68;x;x;;;;;;;;;;;;;;;;;;;,
1789;181;75;144;x;x;;;;;;;;;;;;;;;;;;;,
1790;60;160;135;x;x;;;;;;;;;;;;;;;;;;;,
1791;140;53;56;x;x;;;;;;;;;;;;;;;;;;;,
1792;0;77;195;x;x;;;;;;;;;;;;;;;;;;;,
1793;233;41;9;x;x;;;;;;;;;;;;;;;;;;;,
1794;110;90;170;x;x;;;;;;;;;;;;;;;;;;;,
1795;118;239;26;x;x;;;;;;;;;;;;;;;;;;;,
1796;232;121;10;x;x;;;;;;;;;;;;;;;;;;;,
1797;246;24;190;x;x;;;;;;;;;;;;;;;;;;;,
1798;160;20;7;x;x;;;;;;;;;;;;;;;;;;;,
1799;64;45;112;x;x;;;;;;;;;;;;;;;;;;;,
1800;255;60;60;x;x;;;;;;;;;;;;;;;;;;;,
1801;60;135;130;x;x;;;;;;;;;;;;;;;;;;;,
1802;205;105;120;x;x;;;;;;;;;;;;;;;;;;;,
1803;160;35;55;x;x;;;;;;;;;;;;;;;;;;;,
1804;48;83;164;x;x;;;;;;;;;;;;;;;;;;;,
1805;49;82;197;x;x;;;;;;;;;;;;;;;;;;;,
1806;0;51;139;x;x;;;;;;;;;;;;;;;;;;;,
1807;164;237;217;x;x;;;;;;;;;;;;;;;;;;;,
1808;60;90;165;x;x;;;;;;;;;;;;;;;;;;;,
1809;5;134;34;x;x;;;;;;;;;;;;;;;;;;;,
1810;0;130;158;x;x;;;;;;;;;;;;;;;;;;;,
1811;244;8;19;x;x;;;;;;;;;;;;;;;;;;;,
1812;140;75;135;x;x;;;;;;;;;;;;;;;;;;;,
1813;130;155;20;x;x;;;;;;;;;;;;;;;;;;;,
1814;95;210;0;x;x;;;;;;;;;;;;;;;;;;;,
1815;0;27;81;x;x;;;;;;;;;;;;;;;;;;;,
1816;237;3;73;x;x;;;;;;;;;;;;;;;;;;;,
1817;1;251;149;x;x;;;;;;;;;;;;;;;;;;;,
1818;223;82;109;x;x;;;;;;;;;;;;;;;;;;;,
1819;159;29;252;x;x;;;;;;;;;;;;;;;;;;;,
1820;128;104;104;x;x;;;;;;;;;;;;;;;;;;;,
1821;122;45;35;x;x;;;;;;;;;;;;;;;;;;;,
1822;32;201;252;x;x;;;;;;;;;;;;;;;;;;;,
1823;247;12;104;x;x;;;;;;;;;;;;;;;;;;;,
1824;182;97;161;x;x;;;;;;;;;;;;;;;;;;;,
1825;134;187;38;x;x;;;;;;;;;;;;;;;;;;;,
1826;243;46;243;x;x;;;;;;;;;;;;;;;;;;;,
1827;192;154;171;x;x;;;;;;;;;;;;;;;;;;;,
1828;185;215;170;x;x;;;;;;;;;;;;;;;;;;;,
1829;155;105;160;x;x;;;;;;;;;;;;;;;;;;;,
1830;234;46;205;x;x;;;;;;;;;;;;;;;;;;;,
1831;0;57;255;x;x;;;;;;;;;;;;;;;;;;;,
1832;223;214;91;x;x;;;;;;;;;;;;;;;;;;;,
1833;60;90;195;x;x;;;;;;;;;;;;;;;;;;;,
1834;14;5;95;x;x;;;;;;;;;;;;;;;;;;;,
1835;10;186;136;x;x;;;;;;;;;;;;;;;;;;;,
1836;62;34;162;x;x;;;;;;;;;;;;;;;;;;;,
1837;77;56;138;x;x;;;;;;;;;;;;;;;;;;;,
1838;149;6;118;x;x;;;;;;;;;;;;;;;;;;;,
1839;64;169;91;x;x;;;;;;;;;;;;;;;;;;;,
1840;50;45;80;x;x;;;;;;;;;;;;;;;;;;;,
1841;85;205;110;x;x;;;;;;;;;;;;;;;;;;;,
1842;23;5;15;x;x;;;;;;;;;;;;;;;;;;;,
1843;192;82;154;x;x;;;;;;;;;;;;;;;;;;;,
1844;0;110;230;x;x;;;;;;;;;;;;;;;;;;;,
1845;64;197;203;x;x;;;;;;;;;;;;;;;;;;;,
1846;146;150;109;x;x;;;;;;;;;;;;;;;;;;;,
1847;158;140;213;x;x;;;;;;;;;;;;;;;;;;;,
1848;193;157;24;x;x;;;;;;;;;;;;;;;;;;;,
1849;0;235;0;x;x;;;;;;;;;;;;;;;;;;;,
1850;46;161;10;x;x;;;;;;;;;;;;;;;;;;;,
1851;228;203;58;x;x;;;;;;;;;;;;;;;;;;;,
1852;121;40;107;x;x;;;;;;;;;;;;;;;;;;;,
1853;105;160;110;x;x;;;;;;;;;;;;;;;;;;;,
1854;45;100;160;x;x;;;;;;;;;;;;;;;;;;;,
1855;13;1;33;x;x;;;;;;;;;;;;;;;;;;;,
1856;56;175;99;x;x;;;;;;;;;;;;;;;;;;;,
1857;80;50;45;x;x;;;;;;;;;;;;;;;;;;;,
1858;15;203;80;x;x;;;;;;;;;;;;;;;;;;;,
1859;229;228;173;x;x;;;;;;;;;;;;;;;;;;;,
1860;130;200;20;x;x;;;;;;;;;;;;;;;;;;;,
1861;232;84;187;x;x;;;;;;;;;;;;;;;;;;;,
1862;203;53;51;x;x;;;;;;;;;;;;;;;;;;;,
1863;66;193;244;x;x;;;;;;;;;;;;;;;;;;;,
1864;185;160;170;x;x;;;;;;;;;;;;;;;;;;;,
1865;50;225;199;x;x;;;;;;;;;;;;;;;;;;;,
1866;195;120;233;x;x;;;;;;;;;;;;;;;;;;;,
1867;130;165;190;x;x;;;;;;;;;;;;;;;;;;;,
1868;182;90;153;x;x;;;;;;;;;;;;;;;;;;;,
1869;55;165;85;x;x;;;;;;;;;;;;;;;;;;;,
1870;6;90;11;x;x;;;;;;;;;;;;;;;;;;;,
1871;5;238;227;x;x;;;;;;;;;;;;;;;;;;;,
1872;184;207;211;x;x;;;;;;;;;;;;;;;;;;;,
1873;2;35;3;x;x;;;;;;;;;;;;;;;;;;;,
1874;224;227;49;x;x;;;;;;;;;;;;;;;;;;;,
1875;195;177;59;x;x;;;;;;;;;;;;;;;;;;;,
1876;45;216;248;x;x;;;;;;;;;;;;;;;;;;;,
1877;199;213;161;x;x;;;;;;;;;;;;;;;;;;;,
1878;150;60;0;x;x;;;;;;;;;;;;;;;;;;;,
1879;22;100;146;x;x;;;;;;;;;;;;;;;;;;;,
1880;42;254;18;x;x;;;;;;;;;;;;;;;;;;;,
1881;0;68;95;x;x;;;;;;;;;;;;;;;;;;;,
1882;142;46;210;x;x;;;;;;;;;;;;;;;;;;;,
1883;145;60;105;x;x;;;;;;;;;;;;;;;;;;;,
1884;157;219;57;x;x;;;;;;;;;;;;;;;;;;;,
1885;183;156;183;x;x;;;;;;;;;;;;;;;;;;;,
1886;195;65;175;x;x;;;;;;;;;;;;;;;;;;;,
1887;145;130;130;x;x;;;;;;;;;;;;;;;;;;;,
1888;88;94;245;x;x;;;;;;;;;;;;;;;;;;;,
1889;210;63;62;x;x;;;;;;;;;;;;;;;;;;;,
1890;0;90;60;x;x;;;;;;;;;;;;;;;;;;;,
1891;105;45;100;x;x;;;;;;;;;;;;;;;;;;;,
1892;125;110;110;x;x;;;;;;;;;;;;;;;;;;;,
1893;185;215;45;x;x;;;;;;;;;;;;;;;;;;;,
1894;172;195;128;x;x;;;;;;;;;;;;;;;;;;;,
1895;110;135;30;x;x;;;;;;;;;;;;;;;;;;;,
1896;102;192;46;x;x;;;;;;;;;;;;;;;;;;;,
1897;130;20;40;x;x;;;;;;;;;;;;;;;;;;;,
1898;7;37;66;x;x;;;;;;;;;;;;;;;;;;;,
1899;254;38;181;x;x;;;;;;;;;;;;;;;;;;;,
1900;208;169;161;x;x;;;;;;;;;;;;;;;;;;;,
1901;234;217;63;x;x;;;;;;;;;;;;;;;;;;;,
1902;175;60;45;x;x;;;;;;;;;;;;;;;;;;;,
1903;75;180;135;x;x;;;;;;;;;;;;;;;;;;;,
1904;139;21;36;x;x;;;;;;;;;;;;;;;;;;;,
1905;178;53;54;x;x;;;;;;;;;;;;;;;;;;;,
1906;194;240;108;x;x;;;;;;;;;;;;;;;;;;;,
1907;77;84;8;x;x;;;;;;;;;;;;;;;;;;;,
1908;245;144;125;x;x;;;;;;;;;;;;;;;;;;;,
1909;209;25;66;x;x;;;;;;;;;;;;;;;;;;;,
1910;162;58;154;x;x;;;;;;;;;;;;;;;;;;;,
1911;185;110;90;x;x;;;;;;;;;;;;;;;;;;;,
1912;30;210;60;x;x;;;;;;;;;;;;;;;;;;;,
1913;145;255;190;x;x;;;;;;;;;;;;;;;;;;;,
1914;96;35;72;x;x;;;;;;;;;;;;;;;;;;;,
1915;85;60;165;x;x;;;;;;;;;;;;;;;;;;;,
1916;155;211;59;x;x;;;;;;;;;;;;;;;;;;;,
1917;171;48;43;x;x;;;;;;;;;;;;;;;;;;;,
1918;104;228;252;x;x;;;;;;;;;;;;;;;;;;;,
1919;214;246;134;x;x;;;;;;;;;;;;;;;;;;;,
1920;178;199;27;x;x;;;;;;;;;;;;;;;;;;;,
1921;14;20;85;x;x;;;;;;;;;;;;;;;;;;;,
1922;0;3;113;x;x;;;;;;;;;;;;;;;;;;;,
1923;76;240;145;x;x;;;;;;;;;;;;;;;;;;;,
1924;166;52;196;x;x;;;;;;;;;;;;;;;;;;;,
1925;40;49;76;x;x;;;;;;;;;;;;;;;;;;;,
1926;175;115;45;x;x;;;;;;;;;;;;;;;;;;;,
1927;225;5;5;x;x;;;;;;;;;;;;;;;;;;;,
1928;85;155;95;x;x;;;;;;;;;;;;;;;;;;;,
1929;253;208;247;x;x;;;;;;;;;;;;;;;;;;;,
1930;111;185;206;x;x;;;;;;;;;;;;;;;;;;;,
1931;55;33;197;x;x;;;;;;;;;;;;;;;;;;;,
1932;225;85;184;x;x;;;;;;;;;;;;;;;;;;;,
1933;132;182;89;x;x;;;;;;;;;;;;;;;;;;;,
1934;99;14;249;x;x;;;;;;;;;;;;;;;;;;;,
1935;93;65;164;x;x;;;;;;;;;;;;;;;;;;;,
1936;0;60;195;x;x;;;;;;;;;;;;;;;;;;;,
1937;215;97;190;x;x;;;;;;;;;;;;;;;;;;;,
1938;145;60;60;x;x;;;;;;;;;;;;;;;;;;;,
1939;145;70;140;x;x;;;;;;;;;;;;;;;;;;;,
1940;16;29;68;x;x;;;;;;;;;;;;;;;;;;;,
1941;65;157;186;x;x;;;;;;;;;;;;;;;;;;;,
1942;12;234;63;x;x;;;;;;;;;;;;;;;;;;;,
1943;115;220;95;x;x;;;;;;;;;;;;;;;;;;;,
1944;95;145;45;x;x;;;;;;;;;;;;;;;;;;;,
1945;29;123;53;x;x;;;;;;;;;;;;;;;;;;;,
1946;175;100;35;x;x;;;;;;;;;;;;;;;;;;;,
1947;11;249;1;x;x;;;;;;;;;;;;;;;;;;;,
1948;152;46;34;x;x;;;;;;;;;;;;;;;;;;;,
1949;0;39;97;x;x;;;;;;;;;;;;;;;;;;;,
1950;49;3;28;x;x;;;;;;;;;;;;;;;;;;;,
1951;80;141;10;x;x;;;;;;;;;;;;;;;;;;;,
1952;152;189;6;x;x;;;;;;;;;;;;;;;;;;;,
1953;85;215;40;x;x;;;;;;;;;;;;;;;;;;;,
1954;70;40;30;x;x;;;;;;;;;;;;;;;;;;;,
1955;26;73;225;x;x;;;;;;;;;;;;;;;;;;;,
1956;98;150;88;x;x;;;;;;;;;;;;;;;;;;;,
1957;101;149;38;x;x;;;;;;;;;;;;;;;;;;;,
1958;100;142;31;x;x;;;;;;;;;;;;;;;;;;;,
1959;170;135;75;x;x;;;;;;;;;;;;;;;;;;;,
1960;119;252;243;x;x;;;;;;;;;;;;;;;;;;;,
1961;244;2;167;x;x;;;;;;;;;;;;;;;;;;;,
1962;170;190;170;x;x;;;;;;;;;;;;;;;;;;;,
1963;120;60;114;x;x;;;;;;;;;;;;;;;;;;;,
1964;13;56;170;x;x;;;;;;;;;;;;;;;;;;;,
1965;25;166;149;x;x;;;;;;;;;;;;;;;;;;;,
1966;135;130;95;x;x;;;;;;;;;;;;;;;;;;;,
1967;122;174;28;x;x;;;;;;;;;;;;;;;;;;;,
1968;170;171;249;x;x;;;;;;;;;;;;;;;;;;;,
1969;0;54;255;x;x;;;;;;;;;;;;;;;;;;;,
1970;248;95;75;x;x;;;;;;;;;;;;;;;;;;;,
1971;47;176;173;x;x;;;;;;;;;;;;;;;;;;;,
1972;138;66;177;x;x;;;;;;;;;;;;;;;;;;;,
1973;230;95;40;x;x;;;;;;;;;;;;;;;;;;;,
1974;144;136;212;x;x;;;;;;;;;;;;;;;;;;;,
1975;98;102;56;x;x;;;;;;;;;;;;;;;;;;;,
1976;75;120;65;x;x;;;;;;;;;;;;;;;;;;;,
1977;145;70;25;x;x;;;;;;;;;;;;;;;;;;;,
1978;7;25;85;x;x;;;;;;;;;;;;;;;;;;;,
1979;189;176;185;x;x;;;;;;;;;;;;;;;;;;;,
1980;222;28;101;x;x;;;;;;;;;;;;;;;;;;;,
1981;120;60;140;x;x;;;;;;;;;;;;;;;;;;;,
1982;210;115;75;x;x;;;;;;;;;;;;;;;;;;;,
1983;202;244;175;x;x;;;;;;;;;;;;;;;;;;;,
1984;96;251;248;x;x;;;;;;;;;;;;;;;;;;;,
1985;117;155;9;x;x;;;;;;;;;;;;;;;;;;;,
1986;95;165;55;x;x;;;;;;;;;;;;;;;;;;;,
1987;170;110;0;x;x;;;;;;;;;;;;;;;;;;;,
1988;120;215;180;x;x;;;;;;;;;;;;;;;;;;;,
1989;224;78;39;x;x;;;;;;;;;;;;;;;;;;;,
1990;205;212;167;x;x;;;;;;;;;;;;;;;;;;;,
1991;21;109;130;x;x;;;;;;;;;;;;;;;;;;;,
1992;120;80;40;x;x;;;;;;;;;;;;;;;;;;;,
1993;5;33;186;x;x;;;;;;;;;;;;;;;;;;;,
1994;184;168;185;x;x;;;;;;;;;;;;;;;;;;;,
1995;174;237;73;x;x;;;;;;;;;;;;;;;;;;;,
1996;174;29;120;x;x;;;;;;;;;;;;;;;;;;;,
1997;64;185;132;x;x;;;;;;;;;;;;;;;;;;;,
