# List of colors that are not used in provinces.png, remove when used.

160;246;206
9;40;88
12;68;50
191;118;21
222;246;249
203;124;252
249;146;240
143;93;111
11;90;174
220;115;57
159;249;109
62;178;164
174;191;23
74;193;81
11;94;43
146;237;109
205;38;206
243;56;86
163;159;216
167;154;202
215;161;171
224;68;81
3;198;30
3;58;143
97;1;20
161;245;50
145;172;59
160;173;44
201;145;218
150;60;108
114;27;125
45;55;167
185;32;148
233;241;225
206;13;24
200;35;231
34;165;114
17;202;176
168;128;43
82;67;250
151;119;235
247;62;114
207;176;124
34;154;32
143;91;206
161;6;32
117;137;64
172;217;99
213;103;217
226;100;195
207;70;252
193;129;189
44;244;112
174;155;186
27;153;44
13;47;253
247;209;75
142;229;41
17;203;171
111;197;248
70;24;196
136;236;123
148;226;58
141;6;122
133;172;31
243;124;228
97;29;174
57;28;207
107;7;192
219;207;217
4;203;237
109;48;118
101;220;102
212;136;190
173;92;205
77;34;178
115;140;66
61;239;96
112;94;109
86;153;138
123;42;99
177;249;59
55;172;28
48;25;215
110;109;148
27;95;212
31;120;0
179;74;217
204;185;200
112;147;97
58;43;154
187;78;135
223;135;200
57;251;15
96;162;8
116;176;20
207;171;2
35;153;10
237;74;204
212;240;106
222;32;175
79;126;49
89;90;143
227;97;228
66;99;171
137;20;232
169;118;238
220;80;52
191;91;192
155;20;125
57;17;61
39;82;62
83;7;21
77;203;86
181;225;24
219;19;247
68;37;169
75;176;65
164;233;191
231;253;58
237;48;130
200;226;90
220;98;201
66;31;91
208;73;54
1;245;112
219;72;70
102;2;181
93;174;252
35;214;26
9;112;211
144;3;84
70;37;225
33;231;246
84;14;94
74;144;138
224;224;52
17;100;174
233;151;179
102;164;94
203;218;65
227;231;40
201;37;4
187;182;187
18;88;86
143;30;127
193;223;162
104;224;205
186;0;160
174;41;63
240;183;98
250;122;131
213;56;229
167;21;183
145;229;212
191;37;165
96;168;225
211;162;148
79;216;247
112;213;202
1;169;238
171;208;214
1;253;255
202;94;177
110;123;190
208;104;46
59;90;19
170;19;159
248;197;156
192;17;43
217;94;198
242;32;248
9;9;236
206;13;206
43;8;90
148;173;137
1;240;192
127;99;216
83;233;209
25;176;136
130;188;98
212;72;200
173;241;154
86;154;236
154;129;103
108;218;131
8;38;30
151;81;220
142;162;164
112;45;130
100;24;153
119;118;140
194;188;59
4;155;81
110;18;53
127;43;193
110;72;67
118;231;36
115;189;82
134;233;139
175;42;203
38;130;61
190;112;142
94;250;159
67;202;203
232;43;238
92;87;136
110;54;109
131;17;205
222;176;42
117;170;132
203;63;113
66;66;84
189;147;223
164;20;78
84;152;45
224;39;100
14;73;224
216;195;88
69;252;209
97;92;189
52;224;179
157;27;119
38;17;199
60;191;195
169;131;197
212;87;13
177;240;123
187;88;236
171;245;49
66;149;81
0;201;244
72;154;15
26;253;99
221;33;185
228;85;109
109;178;151
7;209;231
7;127;53
40;151;69
18;192;59
52;184;49
224;12;212
175;149;218
218;235;27
210;117;123
205;109;120
31;121;58
229;135;226
106;217;232
4;170;195
70;207;17
73;153;217
215;244;201
132;187;90
208;172;31
176;170;14
138;62;14
207;117;63
135;253;208
180;4;149
49;114;222
133;240;195
9;255;165
184;166;201
234;104;95
148;240;48
65;7;45
11;99;119
145;10;48
103;29;178
62;98;45
4;62;72
117;134;191
3;180;63
48;138;230
224;88;147
19;193;116
78;32;44
16;45;247
235;198;6
23;210;186
246;30;224
62;94;246
252;91;109
138;27;85
56;159;99
59;78;121
74;217;104
100;145;152
240;35;83
130;133;33
33;213;176
242;107;58
20;27;0
253;101;147
92;129;18
228;199;92
61;200;110
205;233;115
233;114;134
218;19;103
207;151;56
238;41;151
5;156;207
119;93;5
163;236;160
167;19;124
242;68;138
31;7;75
156;246;153
202;233;114
44;114;146
55;174;21
245;99;83
114;213;241
9;235;26
252;221;29
35;112;232
139;79;230
29;79;251
54;187;181
146;135;14
42;215;185
99;118;18
155;60;65
50;51;209
16;102;146
74;71;129
220;141;86
202;17;159
8;118;200
17;202;210
118;66;122
212;249;191
201;152;102
10;147;223
79;128;220
129;4;42
181;179;58
223;230;70
88;9;117
255;78;228
15;88;123
223;131;0
203;89;127
62;74;242
176;14;106
130;147;135
119;158;107
158;11;204
95;31;144
54;166;178
101;230;229
106;116;22
152;67;57
67;151;35
244;157;110
31;195;50
218;30;222
203;32;29
188;16;5
247;68;93
59;196;65
41;67;239
6;54;131
53;35;38
250;253;117
176;190;204
148;147;238
137;222;207
145;13;85
9;125;158
56;176;76
72;56;137
177;33;88
227;168;247
249;99;99
151;135;249
100;127;218
155;169;205
14;184;128
106;235;23
207;187;12
251;188;78
116;228;161
22;23;172
146;195;229
239;212;77
178;205;132
7;122;213
228;68;14
142;216;37
216;77;179
237;247;255
43;42;121
190;196;96
20;207;29
54;83;155
43;201;93
23;122;203
74;0;173
154;31;179
99;99;131
58;17;216
249;94;29
219;8;91
93;55;58
253;148;57
133;236;148
114;208;50
155;22;248
189;226;89
50;192;149
156;126;137
195;231;246
15;254;94
227;230;243
112;2;100
32;82;113
67;63;8
195;91;129
4;61;179
138;108;16
182;148;158
30;6;93
25;161;58
246;101;27
68;178;75
74;84;34
29;72;214
48;219;221
121;209;114
120;69;208
8;36;189
79;99;118
195;180;163
124;109;202
233;161;55
203;178;59
140;86;204
211;160;146
153;164;93
132;75;24
31;253;133
82;72;102
3;140;223
184;187;57
168;150;167
187;62;55
174;233;213
39;194;217
20;193;235
250;14;179
89;246;19
197;91;100
177;125;169
254;163;44
27;153;123
94;153;15
57;157;242
139;179;107
161;7;215
132;173;107
94;79;126
68;54;91
102;235;196
67;118;226
143;35;12
88;207;136
254;48;124
170;135;110
55;74;22
168;160;57
103;120;99
240;54;93
55;255;227
141;38;163
30;80;171
67;148;191
58;90;184
221;109;67
50;26;247
130;151;194
65;126;70
77;217;2
5;114;100
121;10;127
148;69;195
32;141;238
94;126;247
174;136;109
210;97;109
5;42;128
116;221;197
14;52;115
108;24;118
22;197;144
192;249;37
134;58;50
84;95;193
18;37;15
21;164;144
47;61;92
149;231;173
130;144;113
218;201;143
131;39;92
55;82;44
24;210;43
64;54;15
209;14;53
104;175;81
254;236;201
239;248;118
92;43;104
226;181;130
107;253;156
147;83;182
214;66;13
193;4;16
237;45;101
246;181;161
42;254;136
14;76;57
128;178;138
13;109;132
183;147;105
174;12;233
8;185;1
101;73;82
158;211;213
228;128;47
4;149;120
214;162;235
55;54;66
148;124;48
240;66;232
173;77;204
34;95;183
186;246;9
238;116;3
121;254;57
36;128;50
131;83;109
103;113;213
152;60;56
160;159;232
172;230;62
140;31;177
155;14;215
186;192;215
82;113;97
85;96;161
226;79;255
179;243;138
199;181;77
28;63;29
154;113;233
171;129;1
84;55;172
197;56;196
205;161;250
85;149;109
35;199;153
140;53;174
224;7;197
150;219;135
41;144;108
242;89;19
80;37;161
172;158;41
137;222;45
156;194;5
50;201;65
205;85;204
20;58;174
3;43;239
59;144;51
152;151;244
222;75;37
170;251;99
130;12;67
205;116;58
124;55;40
104;186;152
162;164;127
194;73;247
13;17;227
20;58;76
165;211;125
139;76;11
53;169;34
154;36;63
104;87;76
124;15;179
131;116;236
221;137;48
88;97;49
197;188;108
89;81;159
247;216;113
247;1;164
209;148;65
150;127;197
227;169;70
105;31;77
29;99;41
191;172;120
22;39;208
202;204;61
137;129;153
119;164;111
205;70;15
152;255;65
124;241;128
223;64;249
80;106;161
147;71;237
247;14;231
212;6;216
18;218;152
171;196;220
40;131;142
229;42;86
119;2;83
151;205;62
103;124;211
157;206;12
194;155;67
243;53;44
90;14;91
204;14;211
203;218;240
238;82;65
10;148;194
149;171;139
247;230;88
250;9;164
147;225;145
225;242;94
30;43;45
131;226;175
166;43;26
3;91;29
83;83;17
137;126;121
42;49;83
154;119;190
35;148;127
216;91;138
79;0;194
61;160;71
180;180;255
247;238;9
195;15;239
231;138;129
57;248;157
103;126;224
100;71;165
118;128;251
253;37;231
251;85;172
194;112;33
130;51;198
147;112;70
30;225;72
30;22;171
57;213;95
222;152;76
26;52;32
12;40;181
152;198;218
155;173;117
38;81;44
79;70;2
55;189;221
144;63;60
77;106;174
242;76;104
156;189;28
227;31;22
36;126;52
200;171;82
155;21;183
30;186;124
64;106;176
183;254;214
5;56;30
28;108;156
215;32;52
46;109;138
98;16;156
195;223;193
124;142;194
167;91;51
62;165;30
239;74;4
224;222;100
180;229;189
134;32;132
74;33;238
95;27;70
121;138;65
137;54;67
217;42;233
226;19;117
221;143;66
65;1;148
249;199;236
53;141;143
70;8;57
237;31;219
101;80;242
179;216;129
17;25;100
193;204;32
58;237;40
120;152;118
53;184;59
26;16;8
30;187;1
196;185;191
77;212;180
100;113;18
231;85;185
159;81;239
255;70;16
161;187;22
250;244;213
64;207;153
194;57;164
198;43;150
43;207;15
211;11;205
209;153;120
43;67;203
247;70;149
204;144;197
170;35;201
240;118;102
207;71;216
217;165;2
70;227;27
92;212;224
40;146;250
237;203;236
114;19;97
241;101;147
40;212;60
202;183;165
39;195;5
248;181;156
73;243;28
173;202;94
53;236;58
1;96;133
86;213;189
83;41;66
89;233;70
154;44;87
115;6;124
114;199;50
119;159;245
126;26;31
243;131;27
113;6;110
201;129;131
113;219;159
175;197;216
204;181;160
113;31;69
151;164;116
113;100;241
87;97;24
228;97;179
167;4;125
67;253;237
175;238;69
131;19;167
202;158;232
18;157;222
96;212;247
63;82;10
187;106;195
88;254;215
32;122;237
154;235;81
124;173;37
1;216;171
47;152;137
67;53;153
226;178;245
211;81;26
48;1;211
188;48;64
78;225;187
206;173;239
182;212;91
73;76;55
254;19;200
188;72;206
11;143;171
92;61;51
236;179;179
1;251;217
95;3;254
42;104;56
169;109;91
78;117;115
29;168;173
230;1;250
112;135;31
137;222;212
175;104;205
73;9;172
252;117;231
81;133;87
149;107;239
225;48;46
217;45;30
17;96;81
170;182;31
125;18;238
12;202;201
164;18;163
59;126;148
32;186;102
107;172;119
239;242;103
11;229;252
229;61;159
136;96;231
73;90;96
161;226;115
26;112;134
107;100;50
11;248;20
27;116;92
77;96;51
63;51;69
118;148;138
15;103;252
53;186;200
126;16;119
176;182;171
246;252;43
178;237;143
238;239;101
176;242;126
188;22;79
81;108;54
190;47;160
255;121;7
116;173;129
197;239;60
13;127;244
80;109;36
96;90;48
168;216;166
74;16;129
107;99;80
6;128;115
68;72;47
8;160;71
209;244;8
53;235;134
45;159;171
191;49;101
175;84;214
157;165;160
22;137;208
53;140;179
33;120;201
138;40;224
18;59;145
34;106;154
50;66;177
241;254;156
139;196;90
170;43;192
187;101;35
16;99;243
234;147;118
225;32;30
224;99;136
149;156;51
73;179;92
60;35;50
32;208;80
93;74;44
71;22;5
126;81;19
76;81;185
6;231;106
143;168;94
101;85;95
148;46;108
160;239;46
222;208;23
176;233;10
4;72;169
73;206;137
42;163;114
145;60;215
16;87;241
30;101;152
234;172;38
225;20;137
167;140;237
245;27;232
224;175;153
52;173;242
45;1;80
20;211;198
41;19;193
237;217;79
235;128;222
157;63;250
109;206;75
156;19;168
65;240;104
90;77;0
181;79;94
177;211;202
149;211;17
43;123;142
173;26;132
31;74;155
237;81;165
237;34;137
149;238;242
123;41;182
192;99;153
33;172;200
52;32;124
98;202;181
231;161;249
172;71;116
70;126;41
122;199;220
251;128;183
207;24;225
55;15;214
89;251;82
200;60;105
137;229;225
164;90;11
222;187;59
176;254;64
230;181;119
233;81;152
45;210;73
238;180;187
142;90;200
68;191;144
134;216;213
77;171;180
181;13;124
185;24;72
239;133;93
162;35;63
119;227;135
18;132;236
224;225;227
23;145;98
52;72;183
158;108;110
254;141;125
138;205;187
190;24;252
85;75;37
106;184;227
132;17;130
60;74;51
22;37;31
160;125;129
90;164;62
226;164;215
200;247;168
203;99;246
165;26;152
199;190;254
236;15;187
36;76;144
161;4;78
218;94;35
119;23;192
112;171;71
224;32;236
187;175;247
100;61;230
155;74;19
112;22;19
241;217;124
29;253;46
124;82;25
188;230;17
38;145;88
73;249;182
51;90;161
39;242;99
223;219;44
186;171;151
64;122;123
22;78;137
241;251;163
44;3;141
180;210;128
205;109;149
237;72;240
90;122;21
26;162;167
209;80;47
45;121;58
200;92;217
174;89;131
231;29;178
8;33;198
239;131;225
80;67;38
20;186;5
255;111;1
25;24;237
95;128;40
246;176;237
147;210;164
18;39;24
56;161;223
95;183;152
36;208;213
207;158;49
238;153;186
65;40;201
170;65;206
14;99;72
196;43;168
209;103;203
105;65;93
114;212;220
111;51;153
210;102;14
118;168;123
60;195;107
211;157;207
231;100;181
212;177;15
136;246;173
220;185;100
5;99;127
181;168;190
51;147;178
90;214;70
217;216;75
87;10;116
106;207;190
32;116;13
228;217;162
143;160;226
92;5;168
219;19;167
217;189;207
224;245;116
159;224;155
249;66;140
226;38;117
186;89;234
18;156;0
177;212;156
240;190;174
6;60;146
229;229;240
143;210;153
57;32;107
250;140;44
132;227;83
12;164;122
83;230;31
24;22;118
238;82;162
127;43;3
233;141;32
206;208;98
64;92;16
82;139;80
214;166;27
86;105;184
195;230;152
154;221;172
79;241;116
194;235;121
101;150;165
194;6;216
17;135;75
10;192;206
223;175;11
69;22;144
186;161;136
197;168;97
117;45;37
140;125;66
210;201;230
160;254;18
95;59;145
197;24;86
39;35;57
248;126;246
23;174;131
173;64;48
141;31;77
55;198;200
138;106;154
157;152;66
199;87;212
252;190;138
160;175;200
70;22;125
90;97;68
55;126;23
252;27;231
246;214;72
235;173;36
11;90;126
1;82;134
46;145;249
39;154;137
36;222;205
178;28;220
178;217;136
156;241;70
108;181;73
70;115;212
44;36;122
198;124;28
38;75;245
183;100;26
64;176;189
108;173;54
52;9;249
154;143;179
156;238;122
14;147;11
115;54;133
25;185;168
187;124;254
72;140;235
241;214;153
152;33;127
154;128;127
242;207;29
27;133;63
129;189;242
3;143;183
254;5;170
119;34;4
66;140;43
182;39;176
80;84;208
6;163;164
220;2;217
155;92;131
75;164;202
217;76;20
117;224;240
207;44;135
4;64;42
206;138;80
218;78;88
83;187;164
107;95;214
37;56;51
47;110;4
121;36;173
93;60;190
160;248;131
183;221;180
82;125;5
91;117;17
87;88;81
75;116;214
140;212;9
211;240;55
143;230;189
205;194;209
3;88;89
214;239;182
125;31;246
81;246;79
106;95;99
134;225;65
206;183;138
154;81;32
116;163;126
212;196;147
201;225;36
149;64;137
183;163;123
141;97;204
133;178;84
56;107;96
150;214;191
21;103;220
114;217;125
220;248;17
237;247;148
148;109;140
111;57;205
104;132;128
229;227;152
72;80;154
126;71;214
221;152;160
228;240;73
16;124;38
71;225;147
94;70;97
20;235;172
67;140;198
96;70;77
92;99;113
24;75;49
155;157;5
12;219;246
8;134;12
114;122;193
220;224;92
227;253;165
200;69;100
213;110;163
233;103;13
249;87;166
186;186;54
91;174;193
36;20;247
196;223;95
180;85;227
13;66;128
86;1;138
216;24;36
182;110;255
117;78;112
105;147;146
146;158;104
8;103;251
55;45;146
229;220;37
41;198;95
102;73;211
190;80;177
74;9;82
56;135;113
237;140;125
58;21;10
91;4;124
190;163;31
64;246;173
205;200;248
209;169;189
234;62;117
182;141;109
103;121;80
242;123;198
239;225;106
144;137;78
122;173;106
113;89;160
162;117;175
39;3;42
56;2;75
233;34;199
185;66;215
54;163;243
175;120;227
172;115;206
110;13;247
192;70;236
189;55;21
18;114;209
151;246;182
198;143;181
150;80;247
128;138;132
14;99;221
44;203;158
126;248;27
155;13;213
69;50;239
19;144;156
8;226;202
171;177;210
134;61;199
17;154;37
8;110;227
73;189;2
103;17;242
112;170;240
179;108;123
142;60;242
71;247;26
90;150;186
185;237;53
220;42;231
135;35;141
57;139;186
36;21;142
246;42;73
250;137;144
159;212;198
116;181;162
63;124;136
242;142;246
224;19;72
24;114;63
208;98;34
175;125;36
81;169;51
155;152;58
41;215;226
48;128;32
191;27;144
198;184;17
120;185;174
66;103;71
252;239;149
55;45;117
70;227;206
87;231;225
98;254;137
81;144;149
189;206;155
247;17;189
252;113;167
36;47;32
150;117;205
171;180;238
7;151;151
154;102;202
187;64;131
132;76;203
209;160;152
235;48;233
165;115;138
227;77;149
86;111;82
112;128;193
112;128;207
148;212;32
58;108;39
221;144;71
10;27;12
0;240;124
107;169;27
7;163;1
124;245;6
63;124;90
89;88;66
178;156;27
97;129;201
52;78;131
120;47;19
25;34;157
33;96;213
28;30;170
27;182;1
109;12;187
137;88;45
134;164;140
37;165;82
30;167;121
240;181;181
4;40;124
33;212;163
46;68;234
57;203;83
163;191;137
23;59;40
90;56;84
128;6;224
231;130;204
147;202;151
30;91;39
94;242;60
124;234;71
125;223;175
60;80;48
233;87;158
92;202;185
84;60;198
145;117;57
115;255;57
174;26;124
130;70;126
251;216;19
125;75;30
204;171;72
81;22;202
202;98;21
234;245;145
252;17;48
97;204;42
125;31;26
183;161;90
203;39;43
252;155;46
181;202;146
58;139;132
186;71;191
180;175;19
198;1;197
2;146;66
217;146;193
138;87;105
131;101;119
139;170;68
140;192;117
54;123;223
201;201;56
102;170;114
208;154;125
233;41;102
188;12;65
12;51;102
147;116;175
18;157;153
118;106;52
162;252;10
28;206;80
247;208;20
153;70;76
252;98;121
177;141;66
222;187;125
156;139;170
12;112;109
163;232;103
72;223;59
211;6;98
234;173;101
100;58;57
48;204;39
249;118;234
113;117;201
110;121;250
17;231;7
104;84;174
171;149;238
116;224;11
39;184;106
244;50;86
185;80;106
192;110;56
139;67;133
39;177;33
68;115;236
239;4;105
189;198;23
134;56;44
203;131;136
152;23;171
226;167;240
239;153;213
197;253;149
54;128;247
20;237;193
207;70;3
22;238;225
237;61;206
71;220;42
2;68;121
169;221;171
160;202;82
192;185;240
228;205;211
110;121;35
135;170;215
174;36;184
61;68;69
118;196;160
54;215;162
82;103;65
170;18;208
95;38;55
33;94;117
236;211;35
74;135;242
41;94;201
178;112;241
34;173;218
39;151;160
136;4;120
117;117;217
222;55;90
127;50;101
110;251;193
67;238;0
153;193;252
112;82;111
99;211;194
195;38;177
92;54;191
151;58;56
78;80;153
144;247;207
132;111;178
6;209;6
108;55;88
151;230;40
236;117;231
229;195;188
43;22;219
116;185;102
148;85;10
167;151;57
105;174;185
129;140;141
35;111;147
220;203;232
72;135;158
13;135;40
251;200;254
193;88;78
119;242;79
234;170;243
178;68;217
68;188;239
222;109;134
183;248;255
8;247;64
79;254;203
99;168;163
236;210;36
211;224;223
56;88;204
96;58;40
148;226;244
44;48;247
246;69;28
222;122;55
18;50;19
76;120;44
148;113;151
86;119;235
140;68;90
45;98;187
44;199;94
32;104;201
80;73;153
105;192;98
39;93;162
239;200;98
203;204;238
233;118;207
91;155;140
115;99;94
178;102;54
99;77;66
60;73;249
39;25;51
158;224;100
10;186;12
168;215;124
236;224;64
64;203;84
110;91;162
238;45;156
110;204;72
9;93;75
165;178;117
136;74;160
154;102;204
197;170;240
96;103;223
19;197;244
160;7;155
102;134;22
91;95;152
9;181;121
69;134;23
123;156;210
158;126;10
156;183;7
42;130;152
137;183;207
139;129;90
38;190;163
165;237;1
110;2;50
82;227;169
246;162;190
172;240;213
129;215;196
23;131;129
165;79;193
226;249;114
130;13;58
106;216;174
18;201;115
229;227;125
94;133;226
62;212;107
102;148;131
47;74;160
252;144;181
15;36;70
251;199;76
7;69;36
221;83;186
142;57;104
18;122;105
141;170;167
59;168;225
28;222;1
94;233;239
148;95;6
251;52;0
252;63;161
250;153;168
89;230;241
129;171;40
31;173;81
100;130;71
153;175;159
107;118;15
114;80;51
169;66;88
44;56;228
18;16;121
141;131;4
20;17;26
129;65;197
75;253;134
68;51;17
170;221;116
68;32;249
169;230;206
23;14;224
95;212;76
111;4;192
2;189;24
112;200;239
187;231;240
206;235;181
97;61;250
239;159;148
147;224;8
23;137;54
108;53;218
141;104;53
1;68;200
115;15;98
232;190;225
28;29;20
235;78;54
33;34;98
136;160;42
191;128;219
60;195;92
215;109;139
123;222;69
139;53;137
82;76;17
60;1;41
139;45;8
120;74;252
233;11;42
33;140;85
145;12;177
35;161;120
103;127;251
22;121;155
1;95;57
226;58;73
167;142;44
197;135;30
17;104;161
203;78;24
106;44;222
185;107;64
136;228;219
195;221;242
242;122;154
4;134;215
13;24;166
119;160;156
32;187;98
221;191;109
82;205;177
16;11;25
35;4;15
151;63;59
164;97;33
120;101;3
19;245;247
31;7;187
66;79;184
169;102;39
10;209;229
206;176;251
37;16;151
91;213;206
185;45;182
243;132;235
241;201;233
229;49;193
247;78;168
211;96;194
158;7;193
106;229;7
199;201;178
71;161;187
35;171;85
160;18;74
119;94;90
219;31;93
199;145;72
106;240;108
54;42;194
28;222;255
199;13;7
101;224;30
205;138;212
245;71;157
48;136;94
64;246;235
125;73;81
231;193;109
16;137;150
69;144;218
49;200;178
37;51;62
172;157;4
153;175;23
156;35;39
242;143;224
203;102;249
205;50;197
240;100;221
71;164;140
64;169;239
99;1;148
49;194;136
209;164;24
103;121;17
214;118;124
220;66;204
96;180;95
165;127;255
98;193;27
184;170;220
54;47;219
166;164;205
15;196;219
242;251;1
44;141;139
124;55;132
223;86;13
105;76;50
182;233;142
113;152;218
80;73;136
82;105;189
86;194;230
229;53;140
115;106;228
120;157;64
235;2;237
74;164;138
237;73;24
40;27;99
10;87;21
251;121;220
15;227;128
23;209;99
150;242;229
252;111;37
42;164;223
25;204;198
29;148;235
233;233;165
198;214;119
11;208;137
164;177;4
253;49;51
144;132;81
69;39;118
119;180;207
116;66;84
90;41;102
59;10;0
108;195;117
98;202;214
211;154;108
247;16;246
137;66;77
203;72;246
128;81;137
78;117;242
73;107;227
76;54;128
13;194;251
160;156;90
10;174;166
69;153;184
174;90;50
205;219;241
153;95;70
93;232;216
98;22;4
62;221;106
84;42;177
104;16;76
84;30;27
240;76;10
187;183;6
255;55;165
15;24;90
230;148;133
140;89;228
233;216;156
26;56;148
121;96;55
132;153;108
194;205;187
40;93;20
18;65;115
202;148;86
45;61;191
135;253;225
189;92;245
249;164;152
226;46;156
254;54;59
248;223;81
37;241;81
203;147;74
22;119;197
85;140;241
116;178;25
73;64;115
21;247;67
238;93;238
206;48;76
101;220;235
112;78;242
26;88;214
14;249;139
239;195;123
120;180;230
170;203;124
110;79;78
114;122;76
158;251;45
202;223;194
159;231;242
9;89;183
87;130;63
133;181;184
87;199;119
140;45;81
121;251;152
112;190;23
48;82;105
86;176;72
128;152;143
221;19;54
119;112;211
40;141;28
67;113;68
203;234;214
54;165;73
151;249;22
140;66;123
190;48;147
107;62;182
111;250;229
3;187;175
223;72;76
9;193;154
58;113;24
253;224;20
249;190;70
66;232;94
91;8;181
12;168;141
74;176;244
166;167;39
100;156;246
71;222;243
195;187;206
137;156;21
32;210;147
239;45;24
101;98;68
196;191;213
102;9;130
221;22;96
118;36;86
17;240;5
41;226;118
157;240;25
48;76;165
195;173;243
147;109;254
5;160;82
123;237;174
161;46;223
138;36;64
149;61;211
131;39;111
180;229;190
7;62;230
201;114;219
91;51;235
70;160;16
227;116;87
133;143;93
33;198;169
40;54;93
84;4;19
143;238;234
186;245;94
45;162;225
202;201;155
229;244;160
40;242;30
23;193;19
110;74;173
27;4;78
129;189;51
242;227;132
107;92;220
183;213;79
43;230;144
170;38;53
67;245;23
140;198;47
36;91;179
22;163;232
37;165;43
203;197;182
133;32;192
61;212;47
227;194;12
168;173;137
104;155;244
81;231;77
82;93;145
63;116;253
254;62;208
80;139;115
17;160;175
152;67;120
121;241;135
42;235;173
89;168;20
141;246;176
103;195;80
222;226;27
158;252;140
113;105;22
187;0;190
9;123;139
254;169;102
195;46;100
14;27;235
56;36;228
131;9;46
63;179;119
100;123;170
83;100;167
156;98;195
129;250;216
47;161;29
143;187;139
43;146;229
193;231;247
95;220;97
106;77;124
175;90;195
35;50;11
98;1;107
118;51;224
45;184;234
124;13;106
194;31;197
89;69;96
49;212;66
91;47;42
198;49;81
186;168;236
168;227;198
100;117;29
194;194;152
155;21;157
163;218;113
241;8;175
116;69;21
202;119;197
83;165;63
123;215;201
13;18;155
189;31;163
135;134;80
58;176;158
88;212;248
18;170;80
175;40;169
46;232;250
180;169;254
191;2;241
159;99;240
16;249;100
236;64;10
25;77;206
59;184;39
64;191;208
77;35;133
223;144;22
136;239;233
98;141;66
53;196;23
161;82;151
7;188;62
149;82;61
67;63;18
224;241;220
77;135;167
230;137;166
249;114;147
192;9;166
238;160;194
47;96;148
182;176;237
92;43;51
143;243;142
195;155;172
55;50;118
146;235;9
108;167;150
52;76;85
100;32;56
56;68;235
63;24;71
232;217;235
237;150;103
161;49;30
51;118;4
91;145;180
205;184;241
207;94;218
123;101;62
213;155;124
53;228;163
78;166;9
107;129;155
85;205;86
104;221;77
168;188;242
1;172;160
42;182;136
177;64;136
169;248;69
126;0;55
121;178;208
184;131;76
213;127;124
205;190;190
63;228;166
170;74;232
105;135;186
177;174;168
229;83;170
252;137;13
8;27;244
2;188;66
55;152;162
83;143;101
7;211;24
67;183;218
103;123;184
205;252;247
208;94;0
185;193;34
134;148;45
127;196;9
134;82;227
205;8;8
142;20;136
81;120;157
34;74;1
213;117;205
189;79;111
128;116;43
63;92;59
58;80;134
173;79;205
180;171;95
41;172;120
88;72;166
26;66;19
209;78;9
158;181;241
241;187;1
130;94;52
165;97;237
222;103;251
227;11;230
11;101;195
193;154;234
36;225;47
238;39;173
220;22;21
116;250;33
81;166;89
169;199;50
37;76;170
153;140;215
4;20;95
175;131;160
20;146;161
235;251;2
214;175;43
59;71;67
150;172;102
2;55;182
98;92;82
239;160;15
20;3;210
101;67;223
10;102;74
214;180;236
70;242;245
221;34;37
105;2;40
21;110;36
231;122;188
140;190;227
138;113;47
213;32;151
192;194;240
161;38;112
102;20;172
223;126;136
253;192;244
72;158;90
15;86;95
65;45;5
252;253;65
23;189;194
33;121;132
247;194;149
119;70;150
76;150;47
182;68;136
172;205;182
69;254;77
213;14;21
45;45;185
160;84;169
8;247;119
112;132;1
239;113;240
160;163;154
126;82;206
13;66;130
190;9;234
109;177;213
202;219;231
87;200;65
41;100;201
63;124;157
135;18;143
37;182;231
187;121;185
147;50;69
87;63;175
217;154;165
175;92;213
39;180;85
57;59;137
143;151;161
198;32;83
14;243;196
250;122;167
59;71;182
120;116;198
114;106;237
232;93;157
227;38;45
33;112;137
45;76;30
204;215;158
189;108;34
184;153;74
47;29;244
231;64;190
20;87;20
166;231;170
115;24;120
77;160;237
159;146;171
145;79;152
98;207;240
240;173;26
125;243;43
140;216;150
120;150;90
92;153;187
152;162;126
248;224;89
193;217;11
147;213;127
32;161;254
156;136;26
107;29;88
16;69;88
92;171;139
230;170;247
69;69;216
252;172;126
203;60;136
62;148;127
165;1;165
253;3;43
184;143;155
144;128;228
59;179;93
205;222;67
113;248;52
234;198;190
189;199;200
62;95;86
227;24;108
177;154;102
205;243;13
185;108;183
221;12;215
68;190;85
201;81;2
246;116;130
225;96;231
30;131;215
2;220;66
149;122;169
147;12;125
100;143;44
240;81;223
36;19;219
5;0;73
126;122;252
183;233;225
39;39;123
200;122;22
186;77;216
33;225;165
226;223;239
84;126;26
46;118;150
162;195;98
219;155;193
6;112;111
238;176;121
240;191;119
3;63;43
86;141;103
72;39;172
191;184;137
180;6;192
3;51;191
83;3;95
196;255;115
138;36;172
23;70;48
239;179;239
14;160;163
44;60;112
87;11;68
225;79;201
51;119;70
170;61;225
201;34;214
153;213;143
140;200;14
78;62;232
120;244;164
117;119;227
235;135;14
151;55;117
95;8;150
208;79;98
34;114;133
201;47;77
140;162;169
125;125;250
110;215;32
46;229;219
149;147;44
161;147;7
97;20;114
129;187;162
214;76;220
248;165;130
180;198;188
79;172;176
149;94;247
45;206;220
28;4;60
196;110;85
180;129;223
12;203;149
85;19;125
116;170;180
235;246;247
213;161;245
148;215;174
64;109;220
91;192;50
9;112;0
196;133;171
228;252;214
37;238;13
182;211;142
57;6;84
16;79;176
72;8;32
102;224;85
168;225;209
126;235;233
30;41;140
